1	27
1	27
1	27
1	27
1	27
1	27
1	27
1	27
1	27
1	27
1	27
1	27
1	27
1	27
1	27
1	27
1	27
1	27
1	27
1	27
1	27
1	27
1	27
1	27
1	27
1	27
1	27
1	27
1	27
1	27
1	27
1	27
1	27
1	27
1	27
1	27
1	27
1	27
1	27
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	26
1	25
1	25
1	25
1	25
1	25
1	25
1	25
1	25
1	25
1	25
1	25
1	25
1	25
1	25
1	25
1	25
1	25
1	25
1	25
1	25
1	25
1	25
1	25
1	25
1	25
1	25
1	25
1	25
1	25
1	25
1	25
1	25
1	25
1	25
1	25
1	25
1	25
1	25
1	25
1	25
1	25
1	25
1	25
1	25
1	25
1	25
1	25
1	25
1	25
1	25
1	25
1	25
1	25
1	30
1	30
1	30
1	30
1	30
1	30
1	30
1	30
1	30
1	30
1	30
1	30
1	30
1	30
1	30
1	30
1	30
1	30
1	30
1	30
1	30
1	30
1	30
1	30
1	30
1	30
1	30
1	30
1	30
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	29
1	28
1	28
1	28
1	28
1	28
1	28
1	28
1	28
1	28
1	28
1	28
1	28
1	28
1	28
1	28
1	28
1	28
1	28
1	28
1	28
1	28
1	28
1	28
1	28
1	28
1	28
1	28
1	28
1	28
1	28
1	28
1	28
1	28
1	28
1	28
1	28
1	28
1	28
1	28
1	28
1	28
1	28
1	28
1	28
1	28
1	28
1	28
1	28
1	28
1	28
1	28
1	28
1	28
1	27
1	35
1	35
1	35
1	35
1	35
1	35
1	35
1	35
1	35
1	35
1	35
1	35
1	35
1	35
1	35
1	35
1	35
1	35
1	35
1	34
1	34
1	34
1	34
1	34
1	34
1	34
1	34
1	34
1	34
1	34
1	34
1	34
1	34
1	34
1	34
1	34
1	34
1	34
1	34
1	34
1	34
1	34
1	34
1	34
1	34
1	34
1	34
1	34
1	34
1	34
1	34
1	34
1	34
1	34
1	34
1	34
1	34
1	34
1	34
1	34
1	34
1	34
1	34
1	34
1	34
1	34
1	34
1	34
1	34
1	34
1	34
1	34
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	33
1	32
1	32
1	32
1	32
1	32
1	32
1	32
1	32
1	32
1	32
1	32
1	32
1	32
1	32
1	32
1	30
1	47
1	47
1	47
1	47
1	47
1	47
1	47
1	47
1	47
1	47
1	47
1	47
1	47
1	47
1	47
1	47
1	47
1	47
1	47
1	47
1	47
1	47
1	47
1	47
1	47
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	46
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	45
1	35
1	51
1	51
1	51
1	51
1	51
1	51
1	51
1	51
1	51
1	51
1	51
1	51
1	51
1	51
1	51
1	51
1	51
1	51
1	51
1	51
1	51
1	51
1	51
1	51
1	51
1	51
1	51
1	51
1	51
1	51
1	51
1	51
1	51
1	51
1	51
1	51
1	51
1	51
1	51
1	51
1	51
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	50
1	49
1	49
1	49
1	49
1	49
1	49
1	49
1	49
1	49
1	49
1	49
1	49
1	49
1	49
1	49
1	49
1	49
1	49
1	49
1	49
1	49
1	49
1	49
1	49
1	49
1	49
1	49
1	49
1	49
1	49
1	49
1	49
1	49
1	49
1	49
1	49
1	48
1	48
1	48
1	48
1	48
1	48
1	48
1	47
1	58
1	58
1	58
1	58
1	58
1	58
1	58
1	58
1	58
1	58
1	58
1	58
1	58
1	58
1	58
1	58
1	58
1	58
1	58
1	58
1	58
1	58
1	58
1	58
1	58
1	58
1	58
1	58
1	58
1	58
1	58
1	58
1	58
1	58
1	58
1	58
1	57
1	57
1	57
1	57
1	57
1	57
1	57
1	57
1	57
1	57
1	57
1	57
1	57
1	57
1	57
1	57
1	57
1	57
1	57
1	57
1	57
1	57
1	57
1	57
1	57
1	57
1	57
1	57
1	57
1	57
1	57
1	57
1	57
1	57
1	57
1	57
1	57
1	57
1	57
1	57
1	57
1	57
1	57
1	57
1	57
1	57
1	57
1	57
1	57
1	57
1	57
